text,username,code,like_count,url,is_root,chain_id,reply_depth,chain_id_global,reply_count,repost_count,gambar_urls,url_asal_scrape,teks_root,sentimen,kategori_alasan
Yg bangun pemerintah.. Kelola ke kdmp.. Simpel mas... Yg skr kan yg bangun pemerintah kasih ke swasta dan asing,anindityodwi,Db0fKmBEzjm,0,https://www.threads.com/@anindityodwi/post/Db0fKmBEzjm,True,0,2,Db0fKmBEzjm::0,0,0.0,,https://www.threads.com/@anindityodwi/post/Db0fKmBEzjm,Yg bangun pemerintah.. Kelola ke kdmp.. Simpel mas... Yg skr kan yg bangun pemerintah kasih ke swasta dan asing,,
yang posting jadi manager KDMP gw blok. geli,amandazaccia,DbfMO3okZOP,481,https://www.threads.com/@amandazaccia/post/DbfMO3okZOP,True,0,0,DbfMO3okZOP::0,19,15.0,,https://www.threads.com/@amandazaccia/post/DbfMO3okZOP,yang posting jadi manager KDMP gw blok. geli,,
"Gaji manajer KDMP akan ditanggung APBN selama dua tahun pertama. Setelah 2 tahun gajinya dibayarkan dari pendapatan  Koperasi yang telah beroperasi secara mandiri. Ini kata Menkop lho ya.

(PHP anak orang ih)",unik_oke,DbXSecGmKN6,485,https://www.threads.com/@unik_oke/post/DbXSecGmKN6,True,0,0,DbXSecGmKN6::0,158,24.0,,https://www.threads.com/@unik_oke/post/DbXSecGmKN6,"Gaji manajer KDMP akan ditanggung APBN selama dua tahun pertama. Setelah 2 tahun gajinya dibayarkan dari pendapatan  Koperasi yang telah beroperasi secara mandiri. Ini kata Menkop lho ya.

(PHP anak orang ih)",,
"Kak bener sih, atasan tuh ga ngeliat kolerasi nya isian sensus nya tuh gimana. Maksudnya sensus ekonomi tp masukin sensus pertanian. Terus di tambah pertanyaan untuk dtsen keterlibatan dengan MBG dan KOPDES. Bener"" ga ada sangkut pautnya di masukin jd satu bahkan untuk pengeluaran bulanan tuh kayak susenas jelas masyarakat merasa terlalu dikuliti. Pegawai bps kayak di tabrak atas bawah, kita di lapangan jg di tabrak masyarakat dengan aturan bps yg berubah ubah pula",noviiindaaah,Db0dHregWGM,0,https://www.threads.com/@noviiindaaah/post/Db0dHregWGM,True,0,4,Db0dHregWGM::0,1,0.0,,https://www.threads.com/@noviiindaaah/post/Db0dHregWGM,"Kak bener sih, atasan tuh ga ngeliat kolerasi nya isian sensus nya tuh gimana. Maksudnya sensus ekonomi tp masukin sensus pertanian. Terus di tambah pertanyaan untuk dtsen keterlibatan dengan MBG dan KOPDES. Bener"" ga ada sangkut pautnya di masukin jd satu bahkan untuk pengeluaran bulanan tuh kayak susenas jelas masyarakat merasa terlalu dikuliti. Pegawai bps kayak di tabrak atas bawah, kita di lapangan jg di tabrak masyarakat dengan aturan bps yg berubah ubah pula",,
"Pemasangan pintu Folding Gate KDMP  #boyolali24jam #kartasura #pintutoko #setiamukti #soloraya 
Konsultasi dan order
https://wa.me/628122999805",setia_mukti805,Db0jD8xgU7o,0,https://www.threads.com/@setia_mukti805/post/Db0jD8xgU7o,True,0,0,Db0jD8xgU7o::0,0,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.71878-15/768433009_1034603009478048_2459844299244759950_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzk1OTk0NDE3NTQwNjg5NDgyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=SWXaMKSjbRsQ7kNvwFhEWBN&_nc_oc=AdrJXxlDMv2oZs46e-OL0VlGVNmZ5q9NpKKXNWfQk6yksUfEi72BYNa3ko19Ko6r_3Y44hWSWTV6nRjbBgUd_CBd&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=f01lAuvKPXUvRtNxiLleDQ&_nc_ss=7a22e&oh=00_AQG1RfyQF74wxNJztk1Tb_YXhiDh0hHJBvOjHnHnwXtZ6Q&oe=6A7E755A,https://www.threads.com/@setia_mukti805/post/Db0jD8xgU7o,"Pemasangan pintu Folding Gate KDMP  #boyolali24jam #kartasura #pintutoko #setiamukti #soloraya 
Konsultasi dan order
https://wa.me/628122999805",,
Kalian tau seharusnya negara lebih perhatian kepada guru seperti ini bukan malah maksain MBG sama kdmp,faisalinstruktur,Dbz2JSnEUMG,92,https://www.threads.com/@faisalinstruktur/post/Dbz2JSnEUMG,True,0,1,Dbz2JSnEUMG::0,2,0.0,,https://www.threads.com/@faisalinstruktur/post/Dbz2JSnEUMG,Kalian tau seharusnya negara lebih perhatian kepada guru seperti ini bukan malah maksain MBG sama kdmp,,
"Buna lagi cemburu sama Mas Verrell gara-gara minggu lalu Prabowo bilang Mas Verrell ganteng di acara peresmian KDMP di Nganjuk. 

Btw kasihan banget masnya loh yah yang mau benerin kursi malah jadi target pelampiasan emosinya Buna. 😭

#StopJomok #IndonesiaBebasDramok",karyawan_georgesoros,DY-xbcDAUfg,13994,https://www.threads.com/@karyawan_georgesoros/post/DY-xbcDAUfg,True,0,0,DY-xbcDAUfg::0,3753,822.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.71878-15/709940745_2113315805879760_3065272816468823010_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzkwODc3ODkxNjQyNDI3MTg0MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=ZXQR9Cr8LLIQ7kNvwHmfgHa&_nc_oc=AdqpI8JzsLA9vMjlrWCdXpsgtq3PJaLC5nA_7R03meyU57hBF1hz3rqLZgRMFsqbmrTl5oBrWPxsfNJz1-lDMAeO&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=w7gM90mNXMsRDHnsIBuymg&_nc_ss=7a22e&oh=00_AQHoUaFZuSsowucwWY2fW6etg_mlLxA6LkckRU2vDjBedw&oe=6A7E4764,https://www.threads.com/@karyawan_georgesoros/post/DY-xbcDAUfg,"Buna lagi cemburu sama Mas Verrell gara-gara minggu lalu Prabowo bilang Mas Verrell ganteng di acara peresmian KDMP di Nganjuk. 

Btw kasihan banget masnya loh yah yang mau benerin kursi malah jadi target pelampiasan emosinya Buna. 😭

#StopJomok #IndonesiaBebasDramok",,
MBG KDMP..,aji25.indah,Db0ie2TCaB8,0,https://www.threads.com/@aji25.indah/post/Db0ie2TCaB8,True,0,1,Db0ie2TCaB8::0,0,0.0,,https://www.threads.com/@aji25.indah/post/Db0ie2TCaB8,MBG KDMP..,,
Makin keliatan politisnya dengan adanya pertanyaan ttg afiliasi usaha dengan mbg kdmp itu,buzzlightyearuyeah,Db0dPCGGk-E,0,https://www.threads.com/@buzzlightyearuyeah/post/Db0dPCGGk-E,True,0,5,Db0dPCGGk-E::0,1,0.0,,https://www.threads.com/@buzzlightyearuyeah/post/Db0dPCGGk-E,Makin keliatan politisnya dengan adanya pertanyaan ttg afiliasi usaha dengan mbg kdmp itu,,
"Nah itu memang tujuan asli mas makanya nanti duet dgn kdmp, tp klo g mau ngerti jg monggo silakan",swtgrbrght,Db0jS2qCR6v,0,https://www.threads.com/@swtgrbrght/post/Db0jS2qCR6v,True,0,5,Db0jS2qCR6v::0,0,0.0,,https://www.threads.com/@swtgrbrght/post/Db0jS2qCR6v,"Nah itu memang tujuan asli mas makanya nanti duet dgn kdmp, tp klo g mau ngerti jg monggo silakan",,
"KDMP & MBG
Valuasi setara saudi aramco. Mau apa?",rickyhagenn,Db0gsWfmh39,0,https://www.threads.com/@rickyhagenn/post/Db0gsWfmh39,True,0,1,Db0gsWfmh39::0,0,0.0,,https://www.threads.com/@rickyhagenn/post/Db0gsWfmh39,"KDMP & MBG
Valuasi setara saudi aramco. Mau apa?",,
Itu para Sarjana yang jadi Kopdes lulusan Kampus Top Indo bukan? Kok pola pikirnya gak selaras sama Gelar nya,im.izwan,Dbh1t55mnVv,142,https://www.threads.com/@im.izwan/post/Dbh1t55mnVv,True,0,0,Dbh1t55mnVv::0,94,6.0,,https://www.threads.com/@im.izwan/post/Dbh1t55mnVv,Itu para Sarjana yang jadi Kopdes lulusan Kampus Top Indo bukan? Kok pola pikirnya gak selaras sama Gelar nya,,
"beberapa hari lalu lewat medsos @suroto.bravo  mengajak @feriamsari  kabinet bayangan debat soal KDMP. menarik semalem difasilitasi @kompastv  mereka berdebat. aku makin sadar: koperasi kita itu sebenarnya lagi kritis, tapi kita masih sibuk berdebat.
semalam membuktikan satu hal: koperasi gak akan pernah jadi soko guru kalo masyarakatnya cuma nonton.",luninanda,Dbcgu0rE6ne,8,https://www.threads.com/@luninanda/post/Dbcgu0rE6ne,True,0,0,Dbcgu0rE6ne::0,12,0.0,,https://www.threads.com/@luninanda/post/Dbcgu0rE6ne,"beberapa hari lalu lewat medsos @suroto.bravo  mengajak @feriamsari  kabinet bayangan debat soal KDMP. menarik semalem difasilitasi @kompastv  mereka berdebat. aku makin sadar: koperasi kita itu sebenarnya lagi kritis, tapi kita masih sibuk berdebat.
semalam membuktikan satu hal: koperasi gak akan pernah jadi soko guru kalo masyarakatnya cuma nonton.",,
"Gak coklat gak loreng juga sama
Satu MBG satunya KDMP",andysetiawan465,Db0d2_CE7ES,0,https://www.threads.com/@andysetiawan465/post/Db0d2_CE7ES,True,0,0,Db0d2_CE7ES::0,0,0.0,,https://www.threads.com/@andysetiawan465/post/Db0d2_CE7ES,"Gak coklat gak loreng juga sama
Satu MBG satunya KDMP",,
"Ahahahah, truk kopdes buat sound horeg. Payah banget",ikke.fl,Db0hYJWlJ8d,0,https://www.threads.com/@ikke.fl/post/Db0hYJWlJ8d,True,0,0,Db0hYJWlJ8d::0,0,0.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/768603995_17982182217113798_6334814085849915101_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ig_cache_key=Mzk1OTkzNjc2NzIxMDMzMTkzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=wH-c4Wyh_G4Q7kNvwHNJrOJ&_nc_oc=Adr3LxzIeRhE9zc0mDbwetXpc9-N8aR9d4-buRCwTaepCH1SZQzZ8WpSwWHIL1bwC-SuI9ZbpujwsgQGelIjtDvo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=iYr3iG_k5_a6DdvF2qtJnQ&_nc_ss=7a22e&oh=00_AQFxCVbuXVmpVae-DQITEW6s2SfXVMwuVtTlLCFu2benfQ&oe=6A7E6CAB,https://www.threads.com/@ikke.fl/post/Db0hYJWlJ8d,"Ahahahah, truk kopdes buat sound horeg. Payah banget",,
"Pantes mbg dan kdmp nya ngebet banget, kualitas isi kepalanya gini wkwkwkw.. tolak ukurnya quantity buat quality astaga, emang pinter",photosintetive,Db0cg0WkuE-,0,https://www.threads.com/@photosintetive/post/Db0cg0WkuE-,True,0,1,Db0cg0WkuE-::0,0,0.0,,https://www.threads.com/@photosintetive/post/Db0cg0WkuE-,"Pantes mbg dan kdmp nya ngebet banget, kualitas isi kepalanya gini wkwkwkw.. tolak ukurnya quantity buat quality astaga, emang pinter",,
☺️☺️ di baca yg benar baru men judge org lain ya mas..saya GK ada bilang polri ikut mengelola apapun loh..saya cuma bilang TNI polri mereka mengikuti aturan dan arahan dari pimpinan bkn mengatakan polri ikut mengelola koperasi merah putih ☺️☺️ budaya kan membaca dan di pahami baru menjudge org lain..salam sehat mas,bidadarisurga177,Db0YRUHko29,0,https://www.threads.com/@bidadarisurga177/post/Db0YRUHko29,True,0,3,Db0YRUHko29::0,0,0.0,,https://www.threads.com/@bidadarisurga177/post/Db0YRUHko29,☺️☺️ di baca yg benar baru men judge org lain ya mas..saya GK ada bilang polri ikut mengelola apapun loh..saya cuma bilang TNI polri mereka mengikuti aturan dan arahan dari pimpinan bkn mengatakan polri ikut mengelola koperasi merah putih ☺️☺️ budaya kan membaca dan di pahami baru menjudge org lain..salam sehat mas,,
"Keberadaan Badan Usaha Milik Desa (BUMDes) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) masih memicu kebingungan di tengah masyarakat. Kemiripan peran kedua lembaga ekonomi desa tersebut dinilai berpotensi memicu persaingan tidak
sehat hingga mengancam keberlangsungan
operasional salah satu badan usaha.

Baca selengkapnya di wartabromo.com

#wartabromo #bumdes #kdkmp # pasuruan",wartabromo,DbuM1W1E_hD,1,https://www.threads.com/@wartabromo/post/DbuM1W1E_hD,True,0,0,DbuM1W1E_hD::0,0,0.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/764906911_18550875967075249_7377286450997563186_n.webp?_nc_cat=107&ig_cache_key=Mzk1ODE1NzU2NTcwODQ2NjI0Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTQ0MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=_TJ0V1Q5M7oQ7kNvwEfKeKd&_nc_oc=AdrWwMAx6Xy66Kqved2nmxgZlBPXgRmdGAQoDDerHyFed5dt1tNzKoypTLvnxvRYI27Ilt3x4mOjNaSF_QHZpNfU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=N9xF6abRmKMex_kcyC9MGw&_nc_ss=7a22e&oh=00_AQFJruuv3--0RIvG1VB_Q04eKLe19k4-ZKJe98vJ0MOKbA&oe=6A7E63E7,https://www.threads.com/@wartabromo/post/DbuM1W1E_hD,"Keberadaan Badan Usaha Milik Desa (BUMDes) dan Koperasi Desa/Kelurahan Merah Putih (KDKMP) masih memicu kebingungan di tengah masyarakat. Kemiripan peran kedua lembaga ekonomi desa tersebut dinilai berpotensi memicu persaingan tidak
sehat hingga mengancam keberlangsungan
operasional salah satu badan usaha.

Baca selengkapnya di wartabromo.com

#wartabromo #bumdes #kdkmp # pasuruan",,
"Pemerintah memastikan alokasi anggaran setiap Koperasi Desa/Kelurahan Merah Putih (KDKMP) mencapai Rp3 miliar per unit. Menteri Koordinator Bidang Pangan Zulkifli Hasan menyampaikan hal tersebut dalam Seminar KDKMP di Ruang Pola Kantor Gubernur Sulsel, Kota Makassar, Selasa (4/8/2026).

 ✨",jogjastudent,Db0fjwPiOSG,1,https://www.threads.com/@jogjastudent/post/Db0fjwPiOSG,True,0,0,Db0fjwPiOSG::0,1,0.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.71878-15/771893507_950666521380084_441743237222590249_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzk1OTkyODc2ODc4OTI3NTc4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=FUbeX0WD4A8Q7kNvwGGZUOa&_nc_oc=AdoAJTI2LojOdH-cjowZe31FpcFhgU2SLzkTK53Hbpa8tC79Yu61PjJifixDx5v9w4QYA6cmTA1qaRKN8233hSoP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=yrJd8TKBIVPI5eTYFWvA9A&_nc_ss=7a22e&oh=00_AQHnBZbHi2qAjw2K24ASCB62B_ehHZus9d0135mnBoR6SQ&oe=6A7E6DCF,https://www.threads.com/@jogjastudent/post/Db0fjwPiOSG,"Pemerintah memastikan alokasi anggaran setiap Koperasi Desa/Kelurahan Merah Putih (KDKMP) mencapai Rp3 miliar per unit. Menteri Koordinator Bidang Pangan Zulkifli Hasan menyampaikan hal tersebut dalam Seminar KDKMP di Ruang Pola Kantor Gubernur Sulsel, Kota Makassar, Selasa (4/8/2026).

 ✨",,
"Video promosi Koperasi Desa/Kelurahan Merah Putih atau KDKMP di Desa Bareng, Nganjuk, ramai dibahas di TikTok setelah memperlihatkan cara pelayanan pegawai saat menyambut pelanggan dan membantu mencari barang di dalam toko. Konten dari akun dyahanjelywibowo itu justru memicu banyak komentar warganet yang mengkritik tampilan rak, penataan produk, hingga konsep pelayanan yang dianggap mirip minimarket modern. Sumber: TikTok dyahanjelywibowo",gtid.news,DYMd82yjkc5,1547,https://www.threads.com/@gtid.news/post/DYMd82yjkc5,True,0,0,DYMd82yjkc5::0,2490,97.0,https://instagram.fcgk6-3.fna.fbcdn.net/v/t51.71878-15/696279087_929055989961387_7940656145256486997_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg5NDYxOTUwMzExNjMwNjIzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=i8zOzH8ifCcQ7kNvwF40flk&_nc_oc=Adqz5j-rj7W-JqrhkYp5QmB4yxjubbfxdEQ3vZqsphlFr3lb2hryQzflKv2UO4oWK-TEVMqpYHg6vLyJDWV3gOS9&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-3.fna&_nc_gid=kx_5-WMvE45R5Q41HHCKfQ&_nc_ss=7a22e&oh=00_AQGF1xCrt_q4WltjSh3EhgTvtagyzv-p5gCF-BUMnTxRyg&oe=6A7E705B,https://www.threads.com/@gtid.news/post/DYMd82yjkc5,"Video promosi Koperasi Desa/Kelurahan Merah Putih atau KDKMP di Desa Bareng, Nganjuk, ramai dibahas di TikTok setelah memperlihatkan cara pelayanan pegawai saat menyambut pelanggan dan membantu mencari barang di dalam toko. Konten dari akun dyahanjelywibowo itu justru memicu banyak komentar warganet yang mengkritik tampilan rak, penataan produk, hingga konsep pelayanan yang dianggap mirip minimarket modern. Sumber: TikTok dyahanjelywibowo",,
"Next, pegawai koperasi merah putih jadi PPPK",farrissad,DWaIf0qE4nJ,3257,https://www.threads.com/@farrissad/post/DWaIf0qE4nJ,True,0,0,DWaIf0qE4nJ::0,130,208.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/656851131_17920409454303682_906667189290195992_n.webp?_nc_cat=107&ig_cache_key=Mzg2MjQzNzAwMTYzOTk4NzY1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNzg3LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=FymD1hKH9jIQ7kNvwEWeG9e&_nc_oc=AdoWyd6osk_2eEi9hFHOqhVZ-XpT1kb7zIr6ZmE6zDkLEP1JzyDiPUFEwhRK0xElvnApQAdLzfljoJiJ3-wXpsF8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=STU8bU36nSXW3Wla4eZuqw&_nc_ss=7a22e&oh=00_AQFuMfQkUWW3w46pQzzPq-iVHUCveePauWuHtSzzUmqauw&oe=6A7E5018,https://www.threads.com/@farrissad/post/DWaIf0qE4nJ,"Next, pegawai koperasi merah putih jadi PPPK",,
"stop posting seragam loreng kopdes lo itu jir, ngabisin anggaran impactnya nggak ada sama sekali",sefyfputri,Dbe0heEmW4I,9176,https://www.threads.com/@sefyfputri/post/Dbe0heEmW4I,True,0,0,Dbe0heEmW4I::0,267,753.0,,https://www.threads.com/@sefyfputri/post/Dbe0heEmW4I,"stop posting seragam loreng kopdes lo itu jir, ngabisin anggaran impactnya nggak ada sama sekali",,
"Ada kantin sekolah --> bikin MBG
Ada koperasi --> bikin KDMP
Ada UI --> bikin Universitas Republik Indonesia 

Logika Prabowo : semua gak bisa dipercaya kalau bukan orang saya yang menjalankan",awaluddinrizal,DbHpSXSE6eB,11973,https://www.threads.com/@awaluddinrizal/post/DbHpSXSE6eB,True,0,0,DbHpSXSE6eB::0,329,1180.0,,https://www.threads.com/@awaluddinrizal/post/DbHpSXSE6eB,"Ada kantin sekolah --> bikin MBG
Ada koperasi --> bikin KDMP
Ada UI --> bikin Universitas Republik Indonesia 

Logika Prabowo : semua gak bisa dipercaya kalau bukan orang saya yang menjalankan",,
"Sebagai orang yang pernah ikutan ngajar di diklat SPPI batch 3, pernah melakukan pengawasan MBG, dan juga kdkmp. saya punya pendapat sendiri terkait rekrutmen SPPI kopdes.",yudhapr89,DX3n-NMGgAj,93,https://www.threads.com/@yudhapr89/post/DX3n-NMGgAj,True,0,0,DX3n-NMGgAj::0,21,2.0,,https://www.threads.com/@yudhapr89/post/DX3n-NMGgAj,"Sebagai orang yang pernah ikutan ngajar di diklat SPPI batch 3, pernah melakukan pengawasan MBG, dan juga kdkmp. saya punya pendapat sendiri terkait rekrutmen SPPI kopdes.",,
"Koperasi Desa/Kelurahan Merah Putih (KDKMP) bakal berdiri Kelurahan Cilendek Timur, Kecamatan Bogor Barat, Kota Bogor.  Namun, lokasinya mengundang perhatian warga.  Lokasinya berhadapan dengan minimarket modern, seperti Indomaret dan O! Save.  Tak hanya itu, ada gerai Alfamart juga yang hanya berjarak beberapa bangunan.",radar_bogor,DbwyI60j-46,11,https://www.threads.com/@radar_bogor/post/DbwyI60j-46,True,0,0,DbwyI60j-46::0,6,1.0,,https://www.threads.com/@radar_bogor/post/DbwyI60j-46,"Koperasi Desa/Kelurahan Merah Putih (KDKMP) bakal berdiri Kelurahan Cilendek Timur, Kecamatan Bogor Barat, Kota Bogor.  Namun, lokasinya mengundang perhatian warga.  Lokasinya berhadapan dengan minimarket modern, seperti Indomaret dan O! Save.  Tak hanya itu, ada gerai Alfamart juga yang hanya berjarak beberapa bangunan.",,
Saya yakin di kopdes merah putih lebih gila korupsinya.,yuzarsifff69,DZJdEx-AfHS,25835,https://www.threads.com/@yuzarsifff69/post/DZJdEx-AfHS,True,0,0,DZJdEx-AfHS::0,668,924.0,https://instagram.fcgk6-2.fna.fbcdn.net/v/t51.82787-15/713923498_17970619068112211_7104843578062445224_n.webp?_nc_cat=104&ig_cache_key=MzkxMTc4NTYyMzIyODM3OTYwMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=J-cZT5Pmcn4Q7kNvwGFzShu&_nc_oc=Adr9TZu8EkBL7vV8xJEf7zbF2UmTdSD4xEkvQdEEW3UarZa2Kk23FbwxnetiAhpvPbEafKMfcHo201KUIFcPgxau&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fcgk6-2.fna&_nc_gid=4GX9sJlpn2ftFNslFj5emQ&_nc_ss=7a22e&oh=00_AQGwCa1b-FfG6PlheVyzN90lKmy5Zh_7Z-X5bmvC33toMA&oe=6A7E6DAE,https://www.threads.com/@yuzarsifff69/post/DZJdEx-AfHS,Saya yakin di kopdes merah putih lebih gila korupsinya.,,
